id,t,value,hm,res,grp
id017,127.85561041927963,128.31448410014787,34.67431353035492,0.34357757557132523,0
id017,151.07395933442567,91.53814766830584,34.01409661302225,0.47470777700523265,0
id017,154.0834766243427,98.39777986510195,30.1998607358314,0.39289333311490415,0
id017,196.98577624744627,45.49786029157019,21.290587204803995,0.5572136143007194,0
id018,79.60951806674427,214.6183719950127,40.77212164384018,0.22681692921808255,0
id018,91.07938790960473,189.43235071006444,41.044665698331634,0.43489015918249,0
id018,122.94543138016127,129.21682163202763,39.72670440943974,0.28120587001866154,0
id018,216.55314399754073,32.38715350027812,19.603906944265688,0.3985222197976009,0
id019,7.175767225166146,98.17898068336244,56.140469491355375,0.035378765536226826,0
id019,67.08255904970122,250.9905178547517,48.29989375863198,0.16379166014550403,0
id019,130.63936756928032,120.6147157253168,33.024371393555725,0.32397557207888406,0
id019,184.44386532473314,56.2936262800023,28.17886938832759,0.5944369625154096,0
id020,3.867003147587924,96.53474996424532,48.791218243978626,0.06983165205316962,1
id020,57.02749239810816,389.95805009103384,42.199373694535325,0.22778900708770355,1
id020,71.52836811852738,353.1485264626664,35.766899302330515,0.2869937315221366,1
id020,98.13867255565698,280.4518001170338,37.646026617586024,0.27395464524323565,1
id020,116.29615513050062,225.38760825090026,27.381177872724145,0.32881524017892394,1
id020,126.08426895432419,201.44111124135682,26.97230528430914,0.4225434131596899,1
id020,145.81454980273594,147.36994053388088,20.61805506026736,0.3764881866879156,1
id021,13.877415870515268,173.04255210072714,54.397800345366065,0.0,0
id021,71.08067632128065,244.93749414759998,44.98468426378776,0.18483504371577578,0
id021,82.31326476262373,218.38898163455968,35.63838414879852,0.1587673425129581,0
id021,135.7387288804499,111.93377734944497,31.850463679010872,0.3876077027790456,0
id021,256.65263940686623,14.000168577450083,19.578987706212985,0.637708620398309,0
id021,278.0810368866558,13.97142270827402,19.092018489340482,0.5812468395684236,0
id022,108.1342225538445,155.27275065575571,29.431266830687687,0.3506535360255077,0
id022,146.73971524486075,108.26369997484005,33.09198201604194,0.4535118485803692,0
id022,208.01281536136526,31.102030482404505,18.07724984910685,0.4631093829286457,0
id022,209.4792216859586,33.91664092202258,25.541789109602817,0.5173106564027432,0
id022,238.5433563198782,24.69637463571604,20.15389591033518,0.4723545003370087,0
id022,283.70290151168643,6.318480444842763,10.99855292394562,0.6513928950463737,0
id022,293.74611197879943,11.982740731739305,16.12542270053154,0.710641792804384,0
id023,59.023739081592694,256.475905600479,43.818723065621,0.2649625661938572,0
id023,77.24762496475144,224.4848435397496,42.12947644359087,0.33303456806292103,0
id023,239.5145328049608,22.24918955972446,15.673362765597746,0.5491936304756914,0
id023,286.50806780015887,14.815748012189744,16.251742141580536,0.6276668257896588,0
id023,318.9561827527381,9.79950464293995,5.778784294613652,0.5859054026124139,0
id024,17.820599544603688,192.65732094417757,55.82467643895662,0.19337005278454333,0
id024,23.127044614675437,225.15570102311088,58.54680208485404,0.09726814976354958,0
id024,160.6007222765797,75.99363174788954,25.853244461017322,0.33598053067537414,0
id024,200.41664217437582,50.13812097076076,17.414450449218833,0.59310123955047,0
id025,18.877874306779226,304.3591876927503,47.443852582097854,0.0,1
id025,26.91707381889606,355.62182478208314,61.5962544588263,0.038162584348278364,1
id025,37.68632822546554,390.5269717530072,50.13827159916938,0.09217066167172888,1
id025,44.21027914929631,394.3670598523881,54.67015010833531,0.03821306970633101,1
id025,50.71624201540842,391.5039866979275,47.941545039034914,0.04158916347889287,1
id025,214.29522266090564,63.566903131163805,28.347589132927503,0.43425209692169336,1
id026,16.768104435793475,183.79458513903162,48.885112435886185,0.14445162935325007,0
id026,28.19747952431074,238.5735329109478,52.7039495901843,0.003783830304197308,0
id026,36.41655416211691,259.64392491168246,44.89716021975548,0.24472413418407463,0
id026,72.88982050670651,228.65846635217508,41.18677417427041,0.20064591562585196,0
id026,80.03720105226294,228.61095893880173,34.53213225013292,0.2314992709535897,0
id026,96.41488031518702,187.38711221126417,39.16976918481829,0.312615827669276,0
id026,126.45157116777979,129.2699362368221,32.841782486387075,0.31397095296293837,0
id027,38.82796469497923,272.0071886481833,41.09989003253354,0.0,0
id027,44.47778954722695,258.54790715548427,47.57928847008356,0.33299062567330895,0
id027,185.0112500917446,60.004925248506,28.622848244406537,0.4425165143778878,0
id027,186.4002882765812,41.673451918064906,14.371336000207604,0.5442623987824902,0
id027,241.63515996288882,24.734967827113522,12.730508173989765,0.6424991105910027,0
id028,75.40680664421339,343.66012852695474,36.37260870973789,0.2868608571556007,1
id028,128.1476086187041,190.5456548889442,29.883090678512914,0.27598520790828224,1
id028,247.32955991830627,33.08619743613732,9.850712642184899,0.5394388269895283,1
id028,255.30843019896747,25.396395944690955,19.45346224598884,0.47271863940279907,1
id028,302.59600621871243,22.849937147998986,11.968835266126481,0.5442368142422055,1
id029,101.66230842111297,180.49709332478056,36.67219610289862,0.3151090056900541,0
id029,130.5073176265016,124.92465609471468,34.60966583172506,0.423094331337966,0
id029,193.53945515497063,48.40951053761937,23.217771625472416,0.6684950698007415,0
id029,209.5469971232227,42.01259460533903,20.30046215438082,0.6666396214372545,0
id029,236.9483868694781,25.550700717146885,13.960297838571648,0.6000435856176337,0
id030,9.502925466721885,192.62273655163276,65.36920894721942,0.0,1
id030,59.79874723595923,384.3134377537314,49.75677207688598,0.16849969355623964,1
id030,89.45368770770133,289.5435761461928,40.174391709316865,0.3116455016572318,1
id030,158.58511626755725,131.01520385976892,27.438715496446513,0.5069450572640375,1
id030,168.26420361519692,117.16454669020845,21.65090798926954,0.5436528309312826,1
id030,226.6032281209644,45.340639373635504,17.060648409607413,0.5046608669090462,1
id030,237.49481878911618,48.426224859974276,22.235560093251223,0.4037794807244772,1
id031,16.938821140406933,197.7563994174681,56.6626943368245,0.0009653682694080734,0
id031,50.59041426678088,258.32728469185514,44.71264822375665,0.23254448739537628,0
id031,60.92709566175123,254.5501029677523,45.17586201799149,0.15754238713041416,0
id031,62.05432151334364,250.71758689949039,44.86104131856925,0.03938254808744701,0
id031,96.41883722732508,198.3069054578419,33.898759800876775,0.2293988989238623,0
id031,101.21310974407781,187.069356121804,37.06150610026347,0.28972696051697044,0
id031,158.68827604304013,81.5160396089829,20.892460045175607,0.4255787333036001,0
id032,18.378583092368046,291.0420715758364,47.26391882343755,0.0,1
id032,30.641999422254347,361.9965990738285,45.769109676028,0.12177375590746392,1
id032,42.28472195848134,386.0796603335639,40.61268643012864,0.3301450691460813,1
id032,63.94855453178884,361.9752697423518,38.55811347941524,0.29115770987445677,1
id032,67.59039022965518,365.636801474807,38.1884096987423,0.08380578754721209,1
id032,79.97220387292349,319.73536230535035,44.742736014810404,0.2090998308261226,1
id032,94.12814160299287,279.33919737160716,37.362627503611385,0.3656412907203379,1
id033,27.038237736029437,345.8005960635927,47.11384174911335,0.02980722317144057,1
id033,30.11797351089039,364.49814181061083,53.908902324822215,0.15157263469929536,1
id033,83.41268015880134,317.40034524609865,35.76140195288388,0.29681412966349446,1
id033,137.8581245039218,166.3520979934324,34.836835536516936,0.2950472866771604,1
id033,158.9717164835602,107.93720945487689,25.191869240485435,0.5834406144961681,1
id033,165.97753505802703,115.33447488283397,25.388579408222444,0.4956179965497929,1
id033,183.2568235881922,90.08650279071836,25.84552394868843,0.4160304331921237,1
id034,15.228315254693387,270.3051304556905,65.93711090493855,0.07028493177579348,1
id034,38.32197986568459,392.70166503385497,57.36613294352027,0.12416281871671807,1
id034,50.544820139041946,389.8557913157187,50.77711434875839,0.2900672093754014,1
id034,55.19187164492513,384.8330861748889,46.98269753288031,0.17530882108017676,1
id034,77.86028226391883,324.46877839198,45.122472901532035,0.20838933160226247,1
id034,79.92360762810519,315.56166903358275,39.65802103918914,0.09571421102375707,1
id035,10.246991989921552,142.01683994393724,57.35801935634618,0.029577331450885078,0
id035,43.84607580663462,272.500964475637,45.59700634733298,0.1783940969852035,0
id035,64.64093248454304,248.00976487333818,44.431136120279206,0.17364645336141296,0
id035,186.5033261795664,69.23984906330865,21.026788104361504,0.48406202203668985,0
id035,196.2156108864664,50.30742182418874,24.97134972348116,0.5170055465226968,0
id035,196.699160923959,50.841400570173086,26.41407483545454,0.3614414268085402,0
id036,31.9933103967595,367.2382119078537,42.81424607747976,0.0682986908428544,1
id036,41.258843105533096,387.85476870634847,53.8077707992458,0.30069516183849576,1
id036,82.34902568931501,311.01196307147467,49.713212038818476,0.3662905846451756,1
id036,88.24279633163532,306.75729539433814,40.12253496386985,0.4500206905769203,1
id036,103.0637600754583,258.4624598715556,33.9991966373133,0.30298733193580574,1
id036,111.97553517762428,224.38447489036764,36.2206725962769,0.30384304909615517,1
id036,113.76812740244576,229.62510387361854,35.4678290211728,0.2320265515299236,1
id036,122.04380952678851,213.4078027104907,28.591228277941763,0.40642011664066446,1
id037,6.610319913714264,96.75150806955686,57.26516118715887,0.0,0
id037,54.535065706789915,256.25924081034117,49.1445056956593,0.24472351100421597,0
id037,91.50882943089671,203.07951493867577,34.27997522726194,0.27023336349998917,0
id037,123.86394249819229,135.43317106082128,26.650478283638684,0.41009024889567236,0
id037,144.14497272747798,104.91221289105002,27.30591587436723,0.4961503953557659,0
id037,223.46353679661303,36.34650011659469,23.11488620165337,0.6224395111583514,0
id037,245.43263587054057,26.606366521845324,12.587278787295173,0.5288426390413774,0
id037,278.61625361631684,18.928131474342692,11.883009095505177,0.6090904663497149,0
id038,16.25607277683126,197.05989350798137,57.34852374334617,0.0,0
id038,23.711362106449048,236.1655974642877,52.32351964843489,0.1245120182083228,0
id038,39.11576878468716,254.39260168459154,49.31315822796344,0.04750808054078569,0
id038,61.70067405569976,246.9858493137372,36.47596075148002,0.3582558960868846,0
id038,62.86461320164629,250.290343099243,44.812505254572585,0.2785292078881228,0
id038,99.29331946223049,182.19831978833102,38.61517658103373,0.17384917994157675,0
id039,30.098089942737726,354.4602786199027,40.891034769323404,0.04615546130734072,1
id039,38.738459539034125,385.03691253351,47.04804640981646,0.15002065954380217,1
id039,58.668135125738765,376.4315006471196,40.02511062275091,0.1076625708676988,1
id039,66.75412866237797,361.51829519518986,43.28266696577881,0.1939107521650547,1
id039,73.47527380859502,357.32899682032667,40.517816113978014,0.22713369305480402,1
id039,103.81553049086789,249.75879038896258,34.280033160211524,0.33468009367207124,1
id039,124.33405437245564,202.9566510042881,31.601445334599983,0.37103336863253966,1
id040,62.41655054415493,359.8059752352108,38.813349729377975,0.2963106083250154,1
id040,73.51077505426566,326.8759111051545,40.248236569106645,0.28680872319637285,1
id040,75.99978240898515,337.72401658910934,44.050900377445615,0.21329038809471362,1
id040,180.98342791480604,104.46031081536375,20.162540477470813,0.3440063119170975,1
id041,22.084202909060036,218.78777984270485,49.10659433012939,0.0,0
id041,49.541726877987955,263.20902542012567,49.16499195164807,0.19295795890934522,0
id041,65.56897840411052,238.48779324558535,44.00917702994306,0.19774578290298223,0
id041,134.65271358355244,119.13782662018154,30.507689221624744,0.3454796697412374,0
id041,148.07756729944703,102.32710754793,29.12317279658571,0.4076030111186355,0
id041,156.31826742236828,83.79911269086787,29.04373789843967,0.39641767739924644,0
id042,7.231824598946192,161.7269988584755,57.821782924110316,0.0,1
id042,22.77867773619589,319.43739917353753,60.911938258087226,0.0,1
id042,66.73568648364375,358.6237859378018,45.589597937323234,0.22984815938213896,1
id042,308.51056051920125,14.766908198637843,15.906830731182843,0.7434799358471587,1
id043,36.787094168918884,388.4495952446953,52.095345751780854,0.2720240322282893,1
id043,62.24794338853216,376.748802789768,44.87066034556961,0.16103134457981058,1
id043,149.80729199566724,143.07324261259123,27.66844687325372,0.2838723252764204,1
id043,168.21127756176887,108.95621608530382,25.174793891455927,0.41058981029921193,1
id043,176.00929576140945,94.48290952902272,31.64609569255449,0.49954040264107574,1
id043,188.21093093412225,86.39134806106483,20.98227958799041,0.3841957946397929,1
id043,191.68731354997837,74.89924739162483,23.98580600118661,0.4445313844168873,1
id044,23.12415466832047,219.02559055490354,52.73378931919573,0.12959603239290157,0
id044,43.54699423471288,265.74105981143526,44.604809305468265,0.08580007530766157,0
id044,98.89265387333776,184.41511609565936,38.526216419114554,0.34778460199171396,0
id044,208.70673686508604,39.13592362027261,15.863474133019338,0.6152687663675461,0
id044,253.11159086369807,21.36856818763195,18.549199324885166,0.5943274651842576,0
id045,17.471196196244737,211.59237478052117,60.67841920925282,0.16438707822352452,0
id045,40.98655716496229,270.3430574093637,43.35238329174035,0.19546402166790358,0
id045,112.49750106044098,160.72239414597104,32.08331445977429,0.3596366739705108,0
id045,176.68154599591315,67.85072384310298,22.94223259115191,0.4352126742519683,0
id045,184.08362101998023,56.8915044306942,24.82306355206307,0.4246421811036869,0
id045,224.34673060127494,34.49687442590498,11.872526293952586,0.5040494599094942,0
id045,240.8203539956895,13.832958176677419,16.06608114587658,0.5932529781641254,0
id046,2.368241902686316,38.92229237546574,60.11426680188338,0.06615845582573635,0
id046,12.400575880290095,152.70003316123876,56.08332333359582,0.010367302146239581,0
id046,53.67044758475396,250.1428704446943,45.13000730374013,0.09999008025260582,0
id046,99.91940351084307,189.65082956644474,32.90425692282192,0.4192339397391578,0
id046,106.7530805540681,164.9334304794292,42.93614430813248,0.3425689357186764,0
id046,112.92442807879185,159.04465565877828,37.33735300967927,0.38586699716291206,0
id046,158.95329032461,93.11338234334137,34.03203589398545,0.3835662807486665,0
id047,41.43151245649968,254.3154912027921,51.689180900065686,0.012316123419576316,0
id047,60.183604929112576,253.81631776957695,41.87023327756592,0.15220777084974063,0
id047,82.21737728759987,210.83109287429147,35.152874978184904,0.22104205399928753,0
id047,170.36853227835064,65.21936057390195,35.41875854412375,0.3996004684426012,0
id047,185.02762711469043,53.672716860390025,21.56679823416668,0.37408820752009075,0
id047,196.86640224270155,33.32427857755499,21.371254842058665,0.5054862204077025,0
id047,217.76126564528985,25.616533687741246,20.191050210912614,0.41874771713623354,0
id048,28.650333921078108,243.55249694331403,46.82089114176188,0.1394899037269916,0
id048,88.53264334538872,197.78063006187088,34.94081505927935,0.166648485049391,0
id048,195.66105033927704,54.00631778747169,21.86877789930441,0.2985001734101444,0
id048,238.3630306098152,29.271735019073482,26.46774619398363,0.6914920466710521,0
id048,243.73634748772105,19.368058590206484,18.009331457393618,0.5961835443519339,0
id048,274.61770180800244,19.009403534428934,15.299863887535661,0.5112937521210219,0
id048,276.6693618967308,17.71209212493357,17.464689486579495,0.49510320190529733,0
id049,11.487737713393242,151.22395177501215,51.209071561935055,0.08590496207460716,0
id049,54.8838030523139,269.039308860702,53.456446163132036,0.1635671793923033,0
id049,106.69857907390193,167.95328803326126,40.930278604944796,0.41341395635387096,0
id049,119.04651711316136,147.00563546502335,35.886068223496714,0.26559863352201096,0
id049,203.34446481066234,46.9311226783136,18.348848389039954,0.47958347310809607,0
id050,36.25069031955727,264.58732903055835,53.38695119368761,0.048069477522011905,0
id050,47.39979266698535,265.405290060858,45.940591347393365,0.07461198425378619,0
id050,52.383881041217705,253.72982979965383,45.71596702731964,0.08906718969056335,0
id050,149.51716103615567,109.62505539838776,27.949565933604376,0.3732018141558684,0
id050,241.15549434129986,21.325044597119202,25.40316123598631,0.47571608205798344,0
id050,264.78880331086884,15.079074308508476,12.819643028267018,0.574997299413336,0
id051,39.663681731534204,387.32282454307955,53.84179802574093,0.08507156454782432,1
id051,61.28566180797774,361.3418683516271,45.16243741106909,0.18974072743921358,1
id051,68.17011955277896,363.146436618499,46.244286131828595,0.18029630814859002,1
id051,73.09676502786864,347.002894350162,34.36642132746452,0.3039916996106604,1
id051,123.67845951875424,202.22737903257735,36.6017448785529,0.4215103628298325,1
id051,274.01086514639286,18.535573307158764,14.579852836575157,0.5274881621049908,1
id052,30.851088993785925,358.4791454428187,54.46686519140071,0.14524635225876878,1
id052,41.10825766998523,388.57500830757107,47.09996281659406,0.10453224768306552,1
id052,91.76365048396266,290.2853046034529,35.818514466747814,0.1012871083936551,1
id052,100.76040447406294,269.2202673251526,30.20671284514975,0.25729805003664774,1
id052,139.23750820711774,162.0527301492579,30.886467149182824,0.24090921300197513,1
id052,227.23657286950277,50.990718837476145,21.82192966251949,0.5915182726326859,1
id053,14.170585633269924,169.9431094327145,53.32295092807728,0.17231303741408519,0
id053,24.44901752374395,227.4938565220157,59.35889009675663,0.07898920299498245,0
id053,48.21765550993003,255.03013082527514,56.00423488150833,0.07052182420370823,0
id053,73.7126849146468,236.98533993681724,48.325988089801434,0.17503841241288087,0
id053,124.71955433880022,127.63705750618462,36.32443370292635,0.3453761968416511,0
id053,138.45113082718927,105.34395291472221,25.70195111329565,0.3384920370809404,0
id053,233.00681253375782,32.9559696698193,17.56649011210669,0.592435468689451,0
id054,2.615652282382846,60.92759644468533,54.77601379454953,0.006971822486132921,1
id054,21.452010765733082,314.1982098297143,50.63162304079228,0.01967327599361461,1
id054,76.87349372476692,338.4516161810228,39.672151501287885,0.2143761148829056,1
id054,78.7080180252282,337.27725395586424,39.194884284052186,0.2787053779944037,1
id054,85.10886198845789,304.5278826782829,40.5214270831277,0.2565658175349199,1
id054,99.19955553632528,270.25039816676895,34.672278239145434,0.19910645356864798,1
id054,157.90020182300935,124.64463678909006,25.37238259668845,0.49190327562119573,1
id055,92.42110783715883,202.79266123102286,39.60653261879625,0.16708141956897665,0
id055,93.32387832726418,183.52446307110324,35.49022853476482,0.1727969521481435,0
id055,147.72656249483407,97.06754822331331,31.147106769726367,0.5063823085796413,0
id055,207.28180003262338,38.7699130851708,26.79298540181762,0.5920424018202666,0
id056,19.70806528145114,210.76518595586953,53.29133774571453,0.2033173474800776,0
id056,40.14178199954581,267.61645980041914,36.87139399695842,0.23534060087915204,0
id056,98.33383170085187,179.38663320151406,39.83562018732953,0.24184652851715688,0
id056,159.4681038855538,85.5957062554329,29.615009104626584,0.42874457368837215,0
id056,193.39206877760614,45.0904630106179,28.46214054458595,0.5079821299544282,0
id056,205.81454789855144,41.84360369007579,24.322933518882547,0.45481033964398676,0
id056,267.5533669867011,26.82969471587392,16.709898410366463,0.6206736107534891,0
id057,12.728005140013215,241.2184655213244,51.49142228311206,0.13599548858551952,1
id057,118.5409708670676,210.35780469536405,35.542007769940405,0.20211142572077873,1
id057,152.69163997820075,140.8546355088893,24.899782323015614,0.4870114762928146,1
id057,158.84556589694532,135.44063137273298,31.869591215661433,0.319139104451337,1
id057,164.5763128336696,109.28394439319304,22.939436647486627,0.4766698365528697,1
id057,168.24269218168638,111.03594673875067,26.574751978318474,0.4553818977664977,1
id057,195.50951339326912,75.81237163547604,25.24678068232359,0.6153387280973392,1
id057,206.6376991166372,60.53266198366166,22.229011938361282,0.3505471321520467,1
id058,112.94735490821998,153.26372492562675,34.66819415719344,0.2707712945546611,0
id058,127.66349890932895,132.605020978296,32.92104710384472,0.37461547173630044,0
id058,199.84916371346537,50.549281650327096,22.23376492627595,0.49815069031101283,0
id058,260.4214427709304,27.93507414883706,16.14608824742743,0.64426814689317,0
id058,275.2215573273066,13.902627277465259,13.324841086077218,0.5639008370196565,0
id059,14.524498015754498,260.6384247985566,66.33085282487485,0.11325705526046836,1
id059,40.63207958292438,394.9648122031177,49.88908816073539,0.19497859371286552,1
id059,74.72376251316052,333.34865509506136,37.87252272801617,0.25439902818638715,1
id059,92.88044439846814,292.7830507811517,36.0476141524569,0.25076692523805094,1
id059,118.44214283424506,212.68628875163313,32.405970699803184,0.22952174715576382,1
id059,146.04355495454453,140.75683675623526,28.543805174022488,0.24559448778152942,1
id059,239.75504610553696,29.885999221774547,15.406179226636139,0.4650676203672455,1
id060,23.431191961956515,336.36168888537713,51.42004168165574,0.10243253541183742,1
id060,26.20139589029248,350.73603295023634,53.17240882924986,0.20918133201203132,1
id060,37.2505303539347,382.30855720025636,51.37316580055599,0.1482579945873606,1
id060,150.2634720470435,139.30278466433901,23.527634020099843,0.4468500848971105,1
id060,152.7979933789452,137.33078182017127,28.017836842475226,0.3982981027542986,1
